País,Conta Bancária,Local,Celular,Tamanho da Família,Idade,Gênero,Relação com Chefe de Família,Estado Civil,Nível Educacional,Tipo de Trabalho
3,Não,2,1,5,35,2,1,1,1,2
3,Não,2,1,7,56,2,1,4,3,3
3,Não,2,1,1,39,1,1,1,1,2
3,Sim,2,1,3,57,2,1,3,3,2
3,Não,1,1,2,34,2,1,2,3,6
3,Não,2,1,8,30,1,1,1,1,2
3,Não,2,1,6,38,1,1,1,3,3
3,Sim,2,1,5,28,2,1,1,3,4
3,Não,1,1,2,40,2,1,1,3,2
3,Não,1,1,4,40,2,1,1,1,2
3,Não,2,2,4,32,2,1,1,1,4
3,Sim,2,2,7,52,2,2,1,5,8
3,Não,1,2,8,18,1,3,2,1,4
3,Sim,1,1,5,38,1,1,1,3,8
3,Sim,2,1,6,21,1,5,2,5,4
3,Não,2,1,4,55,1,1,1,1,3
3,Não,2,1,6,17,1,3,2,3,4
3,Não,2,1,2,70,2,1,3,1,3
3,Sim,1,1,7,32,2,2,1,5,8
3,Sim,1,1,2,40,1,1,1,3,6
3,Não,2,1,1,53,2,1,2,1,3
3,Não,2,1,4,32,2,2,1,3,3
3,Sim,1,1,1,39,1,1,1,3,8
3,Não,2,1,6,38,1,1,1,3,3
3,Não,2,2,2,72,1,1,4,2,2
3,Não,2,1,4,36,1,1,1,3,2
3,Não,1,1,3,28,1,1,1,1,2
3,Não,2,1,6,18,2,3,2,2,3
3,Não,2,2,3,70,2,1,3,2,9
3,Não,2,2,7,18,2,3,2,1,4
3,Não,1,1,1,26,2,1,2,1,6
3,Não,1,1,2,70,2,1,3,1,3
3,Não,1,1,6,51,1,1,1,1,3
3,Não,1,1,3,20,2,1,1,2,4
3,Não,1,1,4,26,2,2,1,3,4
3,Sim,1,1,2,49,1,1,1,4,8
3,Sim,1,1,1,65,1,1,1,1,1
3,Sim,1,1,3,30,1,1,1,3,6
3,Sim,2,1,5,74,1,1,1,5,4
3,Não,2,1,5,36,2,1,3,1,2
3,Sim,1,1,2,28,1,1,2,4,6
3,Não,1,1,2,22,1,5,2,5,2
3,Não,1,2,3,17,2,3,2,3,4
3,Não,1,1,1,58,2,1,4,1,1
3,Não,1,1,1,34,1,1,1,1,2
3,Não,2,2,9,18,1,3,2,1,4
3,Não,2,1,3,20,2,5,2,1,4
3,Não,1,1,1,26,1,1,2,1,1
3,Não,2,1,6,25,2,1,1,2,3
3,Sim,2,1,5,26,2,2,1,3,3
3,Não,2,1,4,30,1,1,1,1,1
3,Não,1,1,4,38,2,1,3,2,2
3,Sim,1,1,3,17,1,3,2,1,4
3,Não,2,1,4,47,2,2,1,3,2
3,Não,2,1,4,50,1,1,1,1,2
3,Não,2,2,3,16,2,3,2,1,4
3,Não,2,1,1,24,2,1,1,3,1
3,Não,2,1,1,35,1,1,2,1,6
3,Sim,1,1,5,42,1,2,1,1,1
3,Não,1,1,1,40,2,1,2,1,1
3,Sim,2,1,7,37,2,2,1,1,3
3,Não,2,2,2,18,1,3,2,1,4
3,Sim,2,1,3,19,1,3,2,3,5
3,Não,1,1,1,27,2,1,2,1,2
3,Não,2,1,4,20,2,1,1,2,2
3,Não,2,2,1,24,1,1,2,3,2
3,Sim,1,1,4,67,1,1,1,1,3
3,Sim,2,1,2,47,2,2,1,1,1
3,Não,2,1,3,64,1,1,1,3,3
3,Não,1,1,4,64,2,1,3,1,3
3,Sim,2,1,8,40,1,1,1,3,3
3,Não,2,1,6,50,1,1,1,2,3
3,Não,1,1,1,29,2,1,1,1,2
3,Não,2,1,1,35,1,1,4,1,2
3,Não,2,1,3,45,2,1,1,3,1
3,Sim,2,1,5,37,2,2,1,5,3
3,Não,2,1,5,22,2,3,2,5,6
3,Sim,1,1,1,21,2,1,2,3,2
3,Não,2,1,5,52,1,3,1,5,2
3,Não,2,1,4,60,2,1,1,2,3
3,Não,2,1,8,47,1,1,1,1,1
3,Não,2,1,3,45,1,1,4,1,1
3,Não,1,2,4,27,2,2,1,1,2
3,Não,1,2,2,30,1,3,2,3,4
3,Não,2,1,4,17,2,1,2,1,2
3,Não,2,1,5,56,1,1,3,1,2
3,Sim,1,1,1,20,2,1,2,4,4
3,Não,1,1,4,36,2,2,1,3,3
3,Sim,1,1,7,38,2,2,1,3,1
3,Não,2,1,4,35,2,1,1,1,2
3,Não,2,2,5,17,2,3,2,3,4
3,Sim,1,1,4,35,2,1,4,3,2
3,Não,2,2,6,32,2,2,1,2,2
3,Sim,1,1,1,25,2,1,2,3,8
3,Não,2,1,3,60,1,1,1,2,3
3,Não,2,1,7,45,1,1,1,2,3
3,Sim,1,1,5,42,2,1,3,3,2
3,Não,1,2,4,17,2,3,2,3,4
3,Não,2,1,5,28,2,1,1,3,3
3,Sim,1,1,3,18,1,3,2,5,1
3,Não,2,1,8,42,1,1,1,1,2
3,Não,2,1,5,47,2,1,1,1,4
3,Não,1,1,5,42,2,1,3,1,2
3,Sim,2,2,3,56,1,1,1,3,3
3,Não,2,1,6,58,2,1,1,2,4
3,Não,1,1,2,21,2,2,1,1,2
3,Não,2,1,5,22,1,3,2,3,4
3,Não,1,2,1,37,2,1,2,3,1
3,Não,1,1,2,55,2,2,1,1,3
3,Não,1,1,2,40,2,2,1,1,4
3,Sim,1,1,4,42,1,1,1,5,1
3,Não,2,1,3,20,1,5,2,3,4
3,Não,2,1,8,44,1,1,1,2,3
3,Não,1,1,3,40,2,2,1,1,5
3,Não,1,1,4,30,2,2,1,1,4
3,Não,2,2,3,70,2,2,1,1,2
3,Não,2,2,2,60,2,1,1,2,2
3,Não,2,2,1,65,1,1,4,1,1
3,Não,1,1,8,30,2,1,1,2,1
3,Não,2,1,3,68,2,1,1,1,3
3,Sim,2,1,3,75,1,1,1,3,1
3,Não,1,2,4,55,1,1,2,1,3
3,Não,2,1,5,48,2,1,1,3,1
3,Não,2,1,1,77,2,1,2,2,6
3,Sim,2,1,1,35,1,1,4,5,8
3,Não,1,2,1,23,2,1,2,3,2
3,Não,2,1,1,61,2,1,3,1,3
3,Não,2,1,5,35,1,1,1,3,6
3,Não,2,2,3,18,1,5,2,3,4
3,Não,2,2,4,21,2,5,1,1,4
3,Não,1,1,8,38,1,1,1,1,3
3,Não,1,1,2,26,1,2,1,3,6
3,Não,1,1,6,23,2,2,1,1,2
3,Não,2,1,5,53,1,1,1,3,2
3,Sim,1,1,6,38,2,2,1,4,8
3,Sim,2,1,6,44,1,1,1,3,8
3,Não,2,1,2,26,2,1,2,3,2
3,Não,1,1,3,23,2,2,1,3,4
3,Sim,2,1,5,28,2,3,2,4,6
3,Não,2,1,1,72,1,1,3,1,3
3,Não,2,1,8,18,1,3,2,1,2
3,Sim,1,1,2,29,2,2,1,4,6
3,Não,1,2,2,82,2,1,3,2,4
3,Não,2,1,5,40,1,1,1,1,3
3,Não,2,2,2,48,2,2,1,2,3
3,Não,2,1,9,30,2,2,1,1,3
3,Sim,1,1,5,35,1,1,1,4,8
3,Não,1,1,3,25,2,2,1,1,6
3,Não,2,1,3,47,1,1,1,1,3
3,Não,2,1,7,26,2,5,1,1,2
3,Não,2,1,5,38,2,2,1,3,2
3,Não,2,1,4,19,1,3,2,3,2
3,Não,2,2,6,40,2,2,1,1,3
3,Não,1,1,3,26,2,1,1,1,4
3,Não,2,1,3,26,2,2,1,3,3
3,Não,2,1,5,64,2,1,3,1,3
3,Não,2,2,4,64,2,2,1,1,3
3,Sim,2,1,3,74,1,1,1,2,3
3,Não,1,2,6,53,2,2,1,1,3
3,Não,2,1,2,36,2,2,1,1,2
3,Não,1,1,7,43,1,2,2,3,6
3,Não,1,2,5,28,2,2,1,1,2
3,Não,2,1,4,40,2,1,4,2,2
3,Não,2,1,4,44,2,3,2,3,3
3,Não,2,2,3,18,2,3,2,3,4
3,Não,2,1,5,60,1,1,1,2,3
3,Não,1,2,1,70,2,1,3,2,4
3,Não,1,1,3,28,2,2,1,3,4
3,Não,2,1,6,30,1,3,2,1,2
3,Sim,2,1,8,56,1,1,1,5,8
3,Não,2,1,7,30,2,2,1,1,2
3,Não,2,1,8,30,1,1,1,2,2
3,Não,2,1,4,35,2,2,1,3,3
3,Não,2,1,6,38,2,2,1,1,3
3,Não,2,1,2,22,2,1,1,2,3
3,Não,2,1,6,38,1,1,1,1,3
3,Não,2,1,2,49,2,2,1,3,3
3,Não,1,2,3,71,2,2,1,2,2
3,Não,1,1,1,56,2,1,1,5,3
3,Não,2,2,1,60,2,1,3,2,4
3,Sim,1,1,3,27,2,1,2,3,4
3,Sim,2,1,4,52,2,1,3,2,1
3,Sim,2,1,4,54,2,1,1,3,1
3,Sim,2,1,1,64,2,1,3,1,3
3,Não,1,1,4,28,1,1,1,1,6
3,Sim,2,1,1,50,1,1,1,4,8
3,Não,2,1,3,43,1,1,1,2,3
3,Sim,2,1,2,27,2,1,1,5,1
3,Não,2,2,4,69,2,1,3,2,3
3,Não,2,2,3,29,1,5,1,1,1
3,Sim,1,1,5,30,2,2,1,1,2
3,Não,1,1,1,25,1,1,2,3,2
3,Não,2,1,6,20,2,5,1,2,3
3,Não,2,2,4,25,2,1,4,2,3
3,Não,2,2,7,17,2,3,2,3,4
3,Sim,2,1,5,40,2,2,1,3,8
3,Sim,1,1,1,43,1,1,1,1,6
3,Não,2,1,7,19,1,3,2,5,4
3,Não,2,2,3,20,2,2,1,2,2
3,Não,2,2,7,55,1,1,1,2,2
3,Não,2,1,5,30,2,2,1,1,4
3,Não,2,2,7,56,2,1,3,2,3
3,Não,2,1,1,46,1,1,3,3,2
3,Não,2,2,4,20,2,2,1,2,3
3,Sim,2,1,1,42,2,1,1,5,8
3,Não,2,1,1,35,1,1,4,1,3
3,Não,2,1,3,24,1,3,2,1,2
3,Sim,1,1,4,40,1,1,1,1,1
3,Não,2,1,3,32,2,1,1,4,8
3,Não,2,1,3,24,2,2,1,3,2
3,Sim,1,1,1,21,1,1,2,4,4
3,Não,2,1,4,19,1,3,2,3,4
3,Não,2,2,2,70,2,1,3,1,3
3,Não,2,1,1,58,2,1,1,3,3
3,Sim,1,1,5,45,1,1,1,5,1
3,Não,1,1,1,33,2,1,2,1,1
3,Não,1,2,1,69,1,1,1,1,2
3,Não,1,1,2,19,2,1,1,3,1
3,Sim,2,1,6,54,1,1,1,1,3
3,Não,2,1,3,21,2,1,2,3,4
3,Não,2,1,5,29,1,1,1,1,3
3,Não,2,1,6,27,2,2,1,1,3
3,Não,2,2,6,16,1,5,2,3,4
3,Não,1,1,2,21,2,2,1,3,4
3,Sim,1,1,1,47,1,1,4,1,6
3,Não,1,1,1,21,1,1,2,5,4
3,Não,1,1,4,20,2,2,1,3,4
3,Não,2,2,2,26,2,2,1,1,2
3,Não,1,1,3,23,2,3,2,4,4
3,Não,1,1,3,35,2,1,1,2,1
3,Não,2,1,6,28,2,2,1,2,3
3,Não,2,1,9,46,1,1,1,3,3
3,Não,2,1,5,28,1,3,2,3,6
3,Não,2,1,2,25,2,3,2,3,3
3,Não,1,1,3,35,2,1,1,3,4
3,Sim,1,1,2,42,1,1,1,4,1
3,Não,2,1,1,31,1,1,4,1,2
3,Não,2,1,4,35,2,1,1,1,1
3,Não,2,1,6,27,2,5,1,1,2
3,Não,1,1,1,25,1,1,2,4,8
3,Sim,1,1,3,35,1,1,1,1,2
3,Sim,2,1,8,35,1,1,1,5,4
3,Sim,1,1,1,54,2,1,4,3,2
3,Não,1,2,4,72,2,1,1,2,3
3,Não,1,1,1,35,1,1,2,1,2
3,Não,2,2,2,68,1,1,1,1,4
3,Não,2,2,6,30,2,2,1,2,3
3,Não,1,1,4,28,1,1,1,3,2
3,Não,1,1,2,25,2,5,1,5,1
3,Não,1,1,3,48,1,1,1,1,6
3,Não,1,1,6,76,1,1,1,2,4
3,Não,2,2,6,45,1,1,1,2,3
3,Sim,2,1,2,28,1,1,1,3,1
3,Não,2,1,8,71,1,1,2,2,4
3,Não,2,1,7,22,1,3,2,3,3
3,Não,2,1,3,59,2,2,1,3,1
3,Não,2,1,5,22,2,5,1,3,3
3,Sim,1,1,1,34,1,1,1,3,8
3,Não,2,1,1,41,2,1,4,1,3
3,Sim,2,1,2,46,1,3,2,3,1
3,Não,2,1,4,25,2,3,2,3,2
3,Sim,1,1,2,20,2,1,1,3,2
3,Não,2,2,5,20,1,3,2,2,3
3,Não,2,2,6,50,1,1,1,2,3
3,Sim,2,1,3,34,1,5,2,5,3
3,Não,2,1,4,71,1,1,1,2,3
3,Sim,2,1,2,33,2,2,1,3,4
3,Não,1,1,4,33,1,1,1,1,1
3,Não,2,1,1,34,1,1,1,1,2
3,Não,2,1,7,37,2,2,1,1,3
3,Não,1,1,2,35,2,2,1,5,4
3,Não,2,2,8,18,1,5,2,1,4
3,Não,1,1,1,45,1,1,1,3,2
3,Sim,2,1,3,26,2,1,1,4,6
3,Não,2,2,2,80,1,1,1,2,4
3,Sim,1,1,3,39,1,1,1,1,5
3,Não,2,1,4,45,1,1,1,3,2
3,Não,2,1,4,25,2,2,1,1,2
3,Não,1,2,8,16,2,3,2,3,4
3,Não,2,2,5,45,1,1,1,2,3
3,Sim,2,1,6,52,2,2,1,1,3
3,Não,2,2,3,16,1,3,2,3,4
3,Não,1,1,3,56,2,1,3,1,4
3,Não,2,1,2,34,2,2,1,3,4
3,Não,1,1,5,50,2,2,1,2,4
3,Sim,2,1,6,35,2,2,1,5,8
3,Não,1,2,3,17,2,3,2,3,4
3,Sim,2,1,2,58,2,2,1,5,3
3,Não,2,2,9,16,1,3,2,1,4
3,Não,2,1,4,22,1,6,2,1,6
3,Não,2,2,3,20,1,3,2,1,3
3,Não,2,1,2,67,2,1,3,2,3
3,Não,2,1,5,39,1,1,4,3,3
3,Não,1,1,1,17,1,1,2,1,2
3,Não,2,1,2,47,2,1,4,2,2
3,Não,2,1,7,24,1,3,2,3,3
3,Sim,1,1,1,29,1,1,2,4,3
3,Não,2,1,2,47,2,1,1,3,3
3,Não,2,1,2,32,2,1,4,1,2
3,Não,1,1,4,18,2,5,2,1,6
3,Sim,2,1,1,29,2,1,2,1,6
3,Não,1,2,3,34,1,3,2,1,2
3,Não,2,1,5,24,2,1,1,2,3
3,Não,2,1,2,40,2,1,4,1,2
3,Não,2,2,6,75,2,1,3,2,9
3,Não,2,2,8,35,2,2,1,2,3
3,Não,2,1,9,26,2,2,1,2,4
3,Sim,1,1,4,42,2,2,1,3,1
3,Não,2,2,2,76,2,1,3,2,3
3,Sim,2,1,3,52,1,1,1,3,3
3,Não,2,2,7,23,2,2,1,1,4
3,Não,1,1,1,24,1,1,1,1,2
3,Não,1,1,3,30,1,1,1,1,6
3,Sim,2,1,1,40,2,1,3,1,3
3,Não,2,1,1,26,1,1,2,4,1
3,Não,2,1,3,20,2,2,1,1,3
3,Sim,1,1,1,53,1,1,1,5,1
3,Não,2,1,2,71,1,2,1,2,3
3,Sim,1,1,1,35,1,1,1,4,6
3,Não,2,1,4,55,2,1,3,1,3
3,Não,1,1,3,22,2,3,2,5,1
3,Não,2,1,4,49,2,1,1,2,3
3,Não,1,2,3,16,2,3,2,3,4
3,Sim,2,1,4,50,1,1,1,1,8
3,Não,1,1,5,40,2,1,1,3,2
3,Sim,1,1,5,38,2,2,1,3,1
3,Sim,1,1,5,29,1,1,1,3,6
3,Não,2,1,1,29,2,1,1,1,2
3,Não,1,1,5,36,2,1,4,1,2
3,Não,1,1,2,29,2,1,4,1,1
3,Sim,1,1,5,26,2,2,1,3,3
3,Sim,2,1,3,56,2,2,1,1,1
3,Sim,1,1,4,63,2,2,1,1,3
3,Não,2,2,4,25,1,3,2,1,2
3,Sim,1,1,7,42,1,2,1,1,2
3,Não,1,1,2,39,2,1,2,1,2
3,Não,2,1,4,33,2,2,1,3,3
3,Sim,1,1,1,21,2,1,2,3,1
3,Não,2,1,2,25,1,5,2,3,6
3,Não,1,1,3,28,2,2,1,3,6
3,Não,2,1,5,32,2,2,1,2,2
3,Não,2,1,6,45,2,2,1,1,2
3,Não,2,2,5,21,1,3,2,3,4
3,Não,1,1,6,39,1,1,1,1,2
3,Não,1,1,6,32,1,1,1,1,2
3,Não,1,1,1,24,1,1,2,3,6
3,Não,1,2,1,22,1,1,2,3,2
3,Sim,1,1,5,51,1,1,1,3,6
3,Não,2,1,3,18,1,3,2,3,4
3,Não,2,1,4,37,1,6,2,1,2
3,Sim,2,1,5,40,1,1,1,3,3
3,Não,2,1,7,55,1,1,1,5,5
3,Não,2,1,6,28,1,3,2,2,5
3,Sim,2,1,2,47,2,2,1,3,1
3,Não,2,1,3,43,2,2,1,3,1
3,Não,2,2,9,28,2,2,1,2,2
3,Não,1,2,6,18,2,3,2,1,4
3,Não,2,1,3,40,2,1,1,3,1
3,Não,2,1,5,35,1,1,1,1,3
3,Sim,1,1,7,23,2,3,2,4,2
3,Sim,2,1,4,35,2,2,1,1,2
3,Não,1,1,5,25,2,2,1,1,1
3,Não,1,1,1,26,1,1,2,3,2
3,Não,2,2,1,70,2,1,3,1,3
3,Não,2,2,5,67,2,1,3,2,1
3,Não,1,1,5,53,2,6,4,3,6
3,Não,2,1,4,49,1,3,1,1,4
3,Não,1,1,1,35,2,1,2,1,2
3,Não,2,1,5,35,1,1,1,3,3
3,Não,1,1,2,20,2,2,1,3,4
3,Não,1,1,2,20,1,1,2,5,4
3,Não,1,2,4,26,2,2,1,1,2
3,Não,1,1,5,27,2,2,1,1,2
3,Não,2,1,9,34,2,2,1,2,2
3,Sim,1,1,1,32,2,1,1,3,6
3,Não,1,1,2,22,2,3,2,1,6
3,Não,1,2,3,27,2,2,1,1,4
3,Não,2,2,8,20,1,3,2,3,4
3,Não,1,1,6,55,2,2,1,2,4
3,Não,1,1,5,22,2,1,4,2,4
3,Não,2,1,4,29,2,2,1,1,4
3,Não,1,1,1,34,2,1,2,1,1
3,Não,1,1,3,25,1,1,2,1,2
3,Não,1,1,3,52,1,1,1,2,3
3,Não,2,2,3,19,2,2,1,3,4
3,Não,1,1,4,40,2,5,4,1,2
3,Não,1,1,1,23,2,1,2,4,8
3,Não,1,1,4,45,2,2,1,1,4
3,Não,2,2,7,33,2,1,1,2,2
3,Não,2,1,7,50,2,1,4,2,3
3,Não,1,1,4,30,2,1,1,1,3
3,Não,2,1,6,42,1,1,1,3,3
3,Sim,1,1,1,40,1,1,1,5,1
3,Sim,1,1,5,43,2,2,1,3,6
3,Não,2,1,1,70,2,1,3,2,3
3,Sim,1,1,4,28,2,2,1,3,4
3,Não,2,1,6,30,2,1,1,1,2
3,Sim,1,1,2,32,2,1,4,3,2
3,Sim,2,1,8,42,1,1,1,1,3
3,Não,2,2,7,23,2,2,1,2,3
3,Não,2,1,7,34,2,1,1,2,1
3,Não,1,1,4,20,1,3,2,3,2
3,Não,2,1,1,56,2,1,1,3,3
3,Não,2,1,2,36,2,2,1,3,1
3,Sim,2,1,2,82,1,1,1,3,3
3,Não,2,1,3,74,2,1,3,2,3
3,Sim,2,1,2,32,2,2,1,1,1
3,Não,2,1,8,45,2,2,1,3,3
3,Não,2,2,9,20,2,3,2,3,3
3,Não,1,2,4,19,2,6,2,1,6
3,Não,1,1,4,38,2,2,1,3,3
3,Não,2,2,1,61,2,1,3,1,3
3,Não,2,1,2,58,2,1,3,2,2
3,Não,2,1,4,57,1,1,1,1,3
3,Não,1,1,1,19,1,1,2,1,2
3,Não,2,2,1,60,2,1,3,1,4
3,Não,2,1,3,22,1,5,2,1,2
3,Sim,1,1,1,25,2,1,2,5,8
3,Não,2,1,5,40,1,1,1,1,6
3,Não,1,2,4,19,2,3,2,3,1
3,Não,2,2,1,79,2,1,3,1,3
3,Não,2,1,9,51,1,1,1,1,3
3,Não,1,1,5,30,1,1,1,3,2
3,Não,1,1,7,34,1,1,1,1,3
3,Sim,1,1,1,28,1,1,2,3,2
3,Não,2,2,8,28,2,2,1,1,3
3,Não,2,1,7,35,2,2,1,3,3
3,Não,2,1,3,39,2,2,1,1,2
3,Não,2,2,6,17,1,3,2,3,4
3,Não,1,2,3,75,2,1,3,1,4
3,Não,1,2,6,45,1,1,2,3,1
3,Sim,1,1,4,44,1,1,1,3,1
3,Não,2,2,3,16,2,3,2,3,4
3,Não,2,1,4,22,2,3,2,3,2
3,Não,1,1,6,82,2,1,3,1,4
3,Não,2,1,5,23,2,2,1,2,3
3,Não,2,1,4,30,2,5,1,3,4
3,Não,2,1,5,60,1,1,1,3,8
3,Não,2,1,5,60,2,1,3,2,2
3,Não,2,1,5,34,1,3,1,4,3
3,Sim,1,1,4,35,1,1,1,5,6
3,Não,1,1,7,43,2,2,1,3,1
3,Não,2,1,3,28,2,5,2,3,2
3,Não,1,1,2,37,2,3,2,1,2
3,Não,1,1,7,43,2,1,3,1,1
3,Não,2,2,2,26,1,1,2,2,2
3,Não,1,1,2,36,2,2,1,3,1
3,Sim,1,1,4,32,2,2,1,3,1
3,Não,2,1,2,25,1,5,1,1,3
3,Não,1,1,1,50,2,1,3,1,4
3,Não,2,1,2,57,2,2,1,3,3
3,Sim,1,2,5,78,1,5,1,2,5
3,Sim,1,1,2,31,1,1,1,3,1
3,Não,2,1,4,60,1,1,1,1,2
3,Sim,1,1,5,62,2,2,1,1,3
3,Não,1,1,4,31,2,2,1,3,3
3,Sim,2,1,3,30,2,1,1,3,3
3,Não,1,1,4,24,2,2,1,1,4
3,Não,2,2,8,18,1,3,2,1,5
3,Não,2,1,5,42,2,1,3,3,4
3,Sim,1,1,5,21,1,3,2,4,4
3,Sim,1,1,3,24,2,1,1,3,8
3,Sim,1,1,1,40,1,1,1,3,6
3,Sim,2,1,5,44,2,2,1,1,2
3,Sim,2,1,2,57,2,1,3,1,4
3,Não,1,1,4,50,2,1,4,2,3
3,Não,2,2,7,24,2,1,4,2,3
3,Não,2,2,1,35,1,1,2,1,3
3,Não,1,1,9,64,1,1,1,2,1
3,Não,2,2,5,20,2,3,2,1,4
3,Sim,1,1,3,24,1,5,1,3,8
3,Não,2,2,8,65,2,2,1,2,3
3,Não,1,1,7,73,1,1,1,1,4
3,Sim,1,1,2,23,2,6,2,4,4
3,Não,1,2,1,65,2,1,3,1,4
3,Não,2,1,4,29,2,1,1,1,3
3,Não,2,1,4,37,2,1,1,3,1
3,Não,2,1,3,26,2,2,1,2,2
3,Não,1,1,5,65,2,1,3,2,4
3,Sim,1,1,5,32,1,1,1,3,6
3,Não,2,1,8,20,2,3,2,3,3
3,Não,2,2,9,40,2,2,1,1,3
3,Não,2,1,5,19,1,3,2,2,5
3,Não,1,1,7,19,2,3,2,3,4
3,Não,2,1,1,42,1,1,2,1,3
3,Sim,2,2,4,44,1,1,1,5,8
3,Não,2,1,3,62,1,1,1,2,2
3,Não,1,2,6,17,1,3,2,3,4
3,Sim,2,1,6,36,1,1,1,1,2
3,Não,2,1,6,48,1,1,1,5,2
3,Não,2,2,2,26,1,5,2,3,2
3,Sim,1,1,1,29,1,1,2,4,6
3,Não,2,1,6,54,2,2,1,3,1
3,Não,2,1,1,48,1,1,4,1,3
3,Não,2,1,3,31,2,2,1,1,1
3,Não,2,1,2,26,1,1,1,1,2
3,Sim,2,1,3,49,2,1,2,1,2
3,Sim,1,1,5,32,2,2,1,5,6
3,Não,1,2,4,21,2,3,2,2,3
3,Não,2,1,6,30,2,1,1,1,3
3,Não,2,1,6,32,2,2,1,1,2
3,Não,2,1,3,40,2,1,3,1,3
3,Não,1,1,4,21,1,5,2,3,4
3,Não,1,1,5,40,1,1,1,1,2
3,Não,1,2,2,16,2,5,2,1,4
3,Não,2,1,6,42,1,1,1,2,6
3,Não,2,2,2,80,2,1,3,2,3
3,Não,2,1,3,22,2,3,4,1,3
3,Não,2,2,1,63,1,1,4,2,3
3,Não,2,1,4,29,1,1,1,1,2
3,Não,2,1,6,54,2,2,1,2,3
3,Não,1,1,5,25,2,1,1,2,2
3,Não,2,2,8,27,2,2,1,3,1
3,Não,1,1,8,51,2,1,1,1,3
3,Sim,2,1,5,35,1,1,1,5,8
3,Sim,2,1,3,49,1,1,1,1,6
3,Não,2,2,5,40,1,1,1,3,3
3,Não,1,1,3,24,1,1,1,3,1
3,Não,2,1,4,31,2,2,1,3,1
3,Não,2,1,5,28,2,1,4,1,1
3,Não,2,2,1,70,2,1,3,1,4
3,Não,1,1,1,28,1,1,1,5,1
3,Não,1,2,3,22,2,2,1,3,8
3,Não,2,1,4,45,2,1,3,1,2
3,Não,2,1,1,50,1,1,5,1,2
3,Não,1,1,4,20,1,3,2,5,1
3,Sim,1,1,2,28,2,1,3,3,1
3,Não,2,1,6,26,2,2,1,1,6
3,Não,2,1,7,40,1,1,1,1,2
3,Sim,1,1,1,36,1,1,2,1,5
3,Não,1,1,3,33,2,1,2,1,1
3,Não,2,1,5,31,1,1,1,3,2
3,Não,2,1,5,40,2,5,1,2,3
3,Não,1,2,5,45,1,2,1,2,2
3,Não,2,2,8,22,2,5,2,1,4
3,Não,2,1,5,35,2,1,1,1,4
3,Sim,2,1,3,34,2,2,1,1,6
3,Não,2,1,6,50,2,1,1,2,4
3,Sim,2,2,1,46,2,1,2,4,8
3,Sim,1,1,2,30,2,1,2,5,1
3,Não,1,1,7,25,1,5,2,1,2
3,Não,2,1,5,30,1,1,1,1,2
3,Sim,1,1,3,29,1,3,2,4,6
3,Sim,2,1,1,37,1,1,1,5,8
3,Não,2,1,5,26,2,1,1,2,3
3,Não,1,1,2,64,1,1,4,1,2
3,Sim,1,1,1,44,1,1,1,1,2
3,Não,2,1,4,35,2,2,1,1,2
3,Sim,1,1,1,24,1,1,2,3,8
3,Sim,1,1,1,26,1,1,2,3,1
3,Não,1,1,4,22,2,1,1,1,4
3,Não,2,1,4,40,1,1,1,3,2
3,Sim,2,1,2,62,2,2,1,3,3
3,Sim,1,1,1,48,2,1,1,6,8
3,Sim,1,1,3,40,1,1,1,3,2
3,Não,2,1,3,49,1,1,1,1,2
3,Sim,1,1,1,59,2,1,1,1,6
3,Não,1,1,2,27,1,1,1,1,2
3,Não,1,1,3,69,1,1,1,3,1
3,Sim,1,1,1,24,2,1,2,3,6
3,Sim,1,1,3,28,1,1,1,3,2
3,Sim,1,1,2,45,1,1,1,3,1
3,Não,2,1,5,29,2,1,1,3,2
3,Não,2,2,1,32,1,1,2,1,2
3,Não,2,1,9,22,1,3,2,4,2
3,Não,2,2,4,25,2,5,2,1,2
3,Não,1,1,5,40,2,1,3,3,1
3,Não,1,1,1,41,1,1,1,3,2
3,Sim,1,1,3,30,1,1,1,3,1
3,Não,2,1,5,45,2,1,1,1,3
3,Não,1,1,4,61,2,2,1,2,3
3,Sim,1,1,6,19,1,3,2,3,5
3,Não,2,2,4,26,2,2,1,1,2
3,Não,2,2,1,73,2,1,4,2,4
3,Não,2,2,4,17,2,3,2,3,4
3,Não,2,1,6,43,2,1,1,2,3
3,Não,2,2,2,18,2,5,2,3,4
3,Sim,1,1,2,42,1,3,2,1,1
3,Sim,1,1,2,54,1,1,1,5,1
3,Não,2,1,6,27,1,3,2,3,3
3,Não,2,2,5,80,2,1,4,1,4
3,Não,1,1,2,20,2,5,2,3,4
3,Não,2,1,4,35,2,1,1,1,4
3,Não,1,1,1,31,1,1,4,3,2
3,Não,2,1,2,73,2,2,1,5,9
3,Não,1,1,6,25,2,3,4,2,2
3,Sim,2,1,1,45,1,1,1,1,8
3,Não,2,1,5,65,2,2,1,2,4
3,Não,2,2,6,72,1,1,1,3,2
3,Não,1,1,8,42,2,1,4,1,2
3,Não,1,2,1,24,1,1,2,1,2
3,Não,2,1,2,30,1,6,1,1,2
3,Não,2,1,4,52,2,2,1,3,3
3,Não,2,1,4,26,1,3,2,3,2
3,Sim,2,1,5,30,2,2,1,5,1
3,Sim,2,1,6,36,1,1,1,1,2
3,Não,2,2,5,42,2,1,1,1,1
3,Não,2,1,2,30,2,6,2,1,2
3,Não,2,2,2,22,2,1,2,1,2
